NtAcceptConnectPort,NtAccessCheck,NtAccessCheckAndAuditAlarm,NtAccessCheckByType,NtAddAtom,NtAdjustGroupsToken,NtAdjustPrivilegesToken,NtAlertThread,NtAllocateLocallyUniqueId,NtAllocateUuids,NtAllocateVirtualMemory,NtAlpcAcceptConnectPort,NtAlpcCreatePort,NtAlpcCreateResourceReserve,NtAlpcCreateSecurityContext,NtAlpcDeleteSectionView,NtAlpcSetInformation,NtApphelpCacheControl,NtAssignProcessToJobObject,NtCallbackReturn,NtCancelIoFile,NtCancelTimer,NtClearEvent,NtClose,NtCompareTokens,NtContinue,NtCreateDebugObject,NtCreateDirectoryObject,NtCreateEvent,NtCreateFile,NtCreateKey,NtCreateMailslotFile,NtCreateMutant,NtCreateNamedPipeFile,NtCreatePrivateNamespace,NtCreateSection,NtCreateSemaphore,NtCreateThreadEx,NtCreateTransaction,NtCreateUserProcess,NtDelayExecution,NtDeleteAtom,NtDeleteKey,NtDeleteValueKey,NtDeviceIoControlFile,NtDuplicateObject,NtDuplicateToken,NtEnumerateKey,NtEnumerateValueKey,NtFindAtom,NtFlushBuffersFile,NtFlushInstructionCache,NtFs,NtGetContextThread,NtGetNextThread,NtGetNlsSectionPtr,NtIsProcessInJob,NtLockFile,NtLockVirtualMemory,NtMapViewOfSection,NtNotifyChangeDirectoryFile,NtNotifyChangeKey,NtOpenDirectoryObject,NtOpenFile,NtOpenKey,NtOpenMutant,NtOpenProcess,NtOpenThread,NtPlugPlayControl,NtPowerInformation,NtPrivilegeCheck,NtPrivilegedServiceAuditAlarm,NtProtectVirtualMemory,NtQueryAttributesFile,NtQueryDebugFilterState,NtQueryDefaultLocale,NtQueryDirectoryFile,NtQueryEaFile,NtQueryFullAttributesFile,NtQueryInformationFile,NtQueryInformationJobObject,NtQueryInformationProcess,NtQueryInformationThread,NtQueryInformationToken,NtQueryMultipleValueKey,NtQueryPerformanceCounter,NtQuerySecurityAttributesToken,NtQuerySecurityObject,NtQuerySystemInformation,NtQueryTimerResolution,NtQueryVirtualMemory,NtQueryVolumeInformationFile,NtQueueApcThread,NtRaiseException,NtRaiseHardError,NtReadFile,NtReadVirtualMemory,NtReleaseMutant,NtReleaseSemaphore,NtRemoveIoCompletionEx,NtReplyPort,NtReplyWaitReceivePort,NtRequestPort,NtResetEvent,NtRollbackTransaction,NtSetContextThread,NtSetEvent,NtSetInformationFile,NtSetInformationObject,NtSetInformationProcess,NtSetSystemInformation,NtSetValueKey,NtSuspendThread,NtTestAlert,NtTraceEvent,NtWaitForSingleObject,NtWriteFile,NtYieldExecution,Digital Sign,PE32/PE64,BL Import,Import,Export,Resource,BL String,String,Label
1,1028,134,117,4,0,48,341,2,0,1503,84,13,4,597,11,19,18,1,890,0,26,656,24304,92,97,0,0,6234,1030,1369,0,200,3,0,1253,74,101,8,5,362,0,50,24,5396,252,193,1489,194,51,75,2,944,0,0,0,0,0,13,502,1,46,55,608,11356,2,1866,12253,398,414,2,1,703,368,114,48,763,0,374,1428,0,3046,2087,3284,10,1177,26,499,3835,0,8173,339,14,7,1,232,850,2094,243,8,4,14,49,0,0,0,8568,1217,1452,427,357,1058,0,119,932,8548,1502,44,0,1,6,83,45,1,1,625,0
1,1689,133,54,2,1,11,69,2,0,283,23,4,1,388,4,5,8,0,298,0,9,188,8139,23,48,0,0,2735,304,88,0,43,0,0,94,8,42,0,1,71,0,5,0,2849,89,35,86,2,12,37,0,95,0,0,0,0,0,0,123,0,3,16,229,3316,0,468,5105,384,233,6,0,221,90,31,2,65,0,25,70,0,1778,226,1307,0,111,24,0,1306,0,687,37,2,0,0,35,61,1029,3,7,3,12,31,0,0,0,839,36,188,184,1,51,0,40,60,4179,111,46,1,0,0,1,0,12,3,1481,0
1,1146,156,123,9,3,52,226,4,1,1556,93,15,5,666,11,21,28,1,6008,0,33,588,25057,101,100,0,2,6866,1468,759,0,370,4,1,1349,80,103,8,7,112,0,12,27,6177,295,261,1196,288,977,68,24,1096,1,2,0,0,1,0,651,1,47,68,841,10889,0,2216,10394,54,456,4,1,711,478,173,59,800,0,464,1777,1,3055,1817,2901,14,2265,2,35,3347,0,6374,614,12,7,0,237,2495,2081,126,7,33,70,51,1,0,0,7920,1190,650,756,11,387,1,122,133,9092,733,29,1,1,0,0,1,1,0,36,0
2,1613,212,521,3,1,36,194,18,0,1498,46,15,1,484,12,4,26,0,558,0,18,275,15392,90,75,0,0,3690,796,110,0,144,3,8,347,22,70,8,5,185,0,6,39,3707,177,69,538,258,37,117,0,363,0,0,0,0,0,0,447,0,11,128,697,4647,2,536,12303,388,280,2,0,513,391,175,12,236,0,219,261,0,1465,10614,4093,6,258,26,59,897,0,1770,95,2,3,0,851,159,1319,10,6,4,52,39,0,0,0,1288,892,709,302,2,97,0,74,54,7496,803,103,0,0,53,89,0,6,2,868,0
0,1591,53,30,0,2,16,75,0,0,150,18,2,0,228,5,0,0,0,75,0,21,135,5861,8,51,0,0,2520,262,39,0,1,0,0,27,18,49,0,0,78,0,13,0,2475,66,12,135,0,12,49,0,262,0,0,0,0,0,0,42,0,1,11,116,1635,0,104,2430,0,423,0,0,55,1,0,0,104,0,0,156,0,1840,227,242,0,0,0,0,1211,0,783,31,6,3,0,18,0,259,6,2,0,2,37,1,0,0,6371,64,284,177,1,49,0,46,86,3766,199,13,1,0,0,1,0,1,0,71,0
2,1954,253,59,8,1,16,99,2,0,390,21,3,1,483,5,3,12,0,434,0,8,329,10359,68,40,0,0,3273,321,144,0,87,0,0,247,14,34,0,1,108,0,7,0,3193,86,45,83,4,12,43,0,106,0,0,0,0,0,0,226,0,5,23,380,4025,0,482,6594,896,233,1,0,508,167,31,4,240,0,34,109,0,1969,229,1400,0,189,56,0,1364,1,721,50,2,1,1,29,97,2047,3,10,6,24,27,0,0,0,1325,44,224,195,1,67,0,34,87,4367,132,82,0,0,50,146,11,16,0,1508,0
1,1619,77,30,4,2,18,96,0,0,185,19,2,0,230,7,0,2,0,91,0,21,180,6434,6,49,0,0,2600,340,54,0,16,0,0,43,21,47,0,0,77,0,15,1,2858,65,24,149,0,12,57,0,266,0,0,0,0,0,0,63,0,2,12,130,1907,0,148,2530,16,413,0,0,90,22,0,0,104,0,0,163,0,1912,221,313,0,10,0,2,1231,1,783,33,8,3,0,21,0,487,8,8,3,14,33,1,0,0,6448,67,322,187,1,67,0,47,120,3913,218,13,0,0,140,304,17,2,1,2366,0
1,1820,172,54,2,2,22,107,0,0,239,25,3,0,290,6,2,0,0,236,0,22,256,8309,26,59,0,0,2991,486,108,0,44,0,0,71,45,55,0,0,114,0,14,1,3197,80,26,151,0,12,59,0,276,0,0,0,0,0,0,91,0,3,17,187,2843,0,305,3836,277,435,0,0,160,45,0,0,128,0,24,194,0,2093,266,669,0,41,24,0,1245,0,791,48,8,3,0,83,157,1170,7,6,3,12,41,1,0,0,6768,132,324,195,1,78,0,52,1237,4093,219,51,0,1,23,41,18,37,0,950,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,1,2,0,13,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,57,0
3,1916,42,70,5,3,15,95,4,1,702,29,6,1,362,5,6,15,0,6554,0,12,627,14491,3,49,0,2,3715,1498,68,0,418,1,1,357,13,50,0,3,70,0,6,0,3240,200,361,653,167,1228,45,151,800,0,2,0,0,1,0,603,2,3,20,584,5699,0,1793,7309,0,233,1,0,555,388,65,12,309,0,555,1114,1,2694,1187,1526,2,2586,0,36,1375,1,815,950,2,0,0,873,4346,1602,97,10,36,84,26,0,0,0,1519,893,220,374,2,50,1,57,66,5995,190,42,1,0,104,240,14,39,2,5871,0
0,483,38,54,0,0,18,69,0,0,419,27,5,1,359,11,5,0,0,216,0,13,170,9976,88,50,0,1,3193,398,393,0,13,0,1,56,18,48,8,0,485,0,35,13,2725,79,20,1136,13,12,126,0,528,0,0,0,0,14,0,97,0,7,17,298,5967,0,760,4852,0,477,1,0,137,36,80,3,213,0,15,265,0,1932,2805,1264,4,64,0,493,1821,0,1525,70,2,3,0,62,31,362,4,4,0,2,36,0,0,0,6290,108,1367,177,2,249,0,48,30,12112,4416,14,0,0,3,17,0,0,0,41,0
0,1534,41,30,0,2,16,80,0,0,131,18,2,0,194,5,0,0,0,57,0,20,133,5510,0,51,0,0,2370,276,32,0,0,0,0,27,17,49,0,0,75,0,13,0,2603,59,12,135,0,10,49,0,258,0,0,0,0,0,0,42,0,1,8,115,1392,0,96,2066,0,422,0,0,55,1,0,0,101,0,0,156,0,1844,220,249,0,0,0,0,1230,0,643,30,6,3,0,18,0,274,8,2,0,2,38,1,0,0,6341,62,324,177,1,47,0,46,86,3800,219,12,1,0,88,311,0,52,6,3495,0
1,1937,200,61,5,3,19,98,2,1,577,22,2,1,447,5,3,10,0,6995,0,12,273,10723,24,47,0,2,3250,414,113,0,76,1,1,165,9,49,0,2,146,0,0,0,3443,119,67,767,164,1251,39,22,153,0,2,0,0,1,0,250,0,2,14,518,4533,0,495,6515,768,230,1,0,356,229,93,16,255,0,128,200,1,2248,371,1133,2,2654,48,448,4364,0,829,155,2,0,0,87,1693,1788,7,4,30,64,29,0,0,0,1087,65,256,368,113,44,1,53,60,4666,161,125,0,0,64,162,0,30,0,1086,0
6,977,113,102,6,1,29,79,0,0,1077,44,7,0,432,20,7,33,1,344,0,17,285,18238,98,76,0,0,3622,470,411,0,81,0,0,1853,16,81,8,7,383,0,42,4,2747,188,70,704,125,14,44,335,387,0,0,0,0,0,0,370,0,5,35,520,8013,1,1578,6255,386,164,1,0,539,253,113,16,2121,0,83,1842,0,2682,492,2177,4,264,24,497,12308,0,2046,120,6,5,0,87,170,1114,39,14,9,122,44,1,0,0,1289,1741,1431,434,7,278,0,94,161,4583,1329,54,0,0,0,1,0,2,19,20350,0
1,2277,190,304,8,1,117,117,0,0,907,13,1,0,638,6,0,2,0,4209,0,9,278,13256,24,51,0,0,3345,449,205,0,208,0,0,162,12,88,0,1,303,0,0,0,3508,117,81,867,145,815,39,23,185,0,0,0,0,2,0,377,0,16,23,410,4776,5,864,12483,768,228,1,0,509,160,33,11,139,0,28,263,0,22346,1221,2762,0,1798,48,448,4567,0,787,260,2,0,0,151,795,2084,26,6,31,39988,37,0,0,0,1489,128,236,295,109,104,0,129,70,5445,147,89,0,0,72,217,0,3,20,4946,0
0,1505,39,35,0,1,6,67,2,0,190,11,3,0,314,4,1,0,0,147,0,8,125,6202,6,41,0,0,2519,372,31,0,4,0,0,9,4,36,0,0,35,0,5,0,2594,61,18,411,0,12,38,0,386,0,0,0,0,0,0,18,0,1,12,137,1841,0,138,3499,0,236,0,0,70,20,0,1,138,0,0,382,0,1712,215,545,0,53,0,0,1268,0,777,374,2,0,0,133,1,291,2,6,0,4,30,0,0,0,947,138,208,159,1,24,0,35,36,3993,271,9,0,0,72,125,0,9,0,613,0
0,1616,110,61,0,1,11,82,0,0,201,7,1,0,369,5,0,0,0,250,0,9,190,7434,12,38,0,0,2620,223,65,0,33,0,0,33,1,33,0,0,71,0,0,0,2952,67,21,156,1,12,25,0,47,0,0,0,0,0,0,38,0,3,13,196,2720,0,188,4921,384,228,0,0,112,37,0,1,29,0,0,4,0,2267,199,851,0,76,24,448,4253,0,747,8,2,0,0,10,44,1016,15,6,0,2,27,0,0,0,771,9,160,162,110,20,0,30,54,3565,95,49,1,1,49,225,1,7,0,1081,0
2,2347,430,96,6,1,27,124,2,0,479,21,5,1,670,4,5,10,0,631,0,8,473,14580,107,50,0,0,4176,384,216,0,158,0,0,387,12,42,0,0,179,0,7,0,4182,117,55,170,5,12,43,0,128,0,0,0,0,0,0,287,0,4,18,576,6391,0,760,9647,1792,233,6,0,583,230,31,4,121,0,26,173,0,2009,246,2316,0,235,112,0,1393,0,688,57,4,0,0,39,114,3769,5,8,6,22,31,0,0,0,1942,119,236,202,1,88,0,41,100,4716,138,153,1,0,0,1,0,1,0,53,0
1,1626,212,530,5,1,38,188,18,0,1194,44,15,1,482,14,3,26,0,531,0,17,271,15164,90,70,0,0,3623,780,110,0,151,3,8,345,20,65,8,5,177,0,6,39,3557,168,73,205,258,21,109,0,366,0,0,0,0,0,0,445,0,11,127,678,4497,2,532,12212,388,279,2,0,498,367,177,11,168,0,221,268,0,1433,490,4070,6,223,26,59,889,0,1787,112,2,3,1,294,294,1138,9,6,0,48,34,0,0,0,1244,506,693,293,2,95,0,68,54,7444,622,95,1,0,27,69,0,2,0,160,0
0,514,29,47,0,0,21,91,0,0,25440,22,4,0,406,12,2,8,0,186,0,15,178,33867,84,35,0,1,11565,5798,401,0,14,0,1,146,12,5194,8,1,10695,0,36,14,35491,5250,22,1212,16,12,146,0,535,0,0,0,0,14,0,1331,0,6,16,435,6221,0,697,11185,0,480,0,0,10434,45,111,4,231,0,15,349,0,1987,21154,1109,0,60,0,505,6636,0,1743,95,2,3,0,94,67,352,20,7,0,2,24,0,0,0,9843,147,1468,10515,2,268,0,10353,51,41799,4476,22,0,0,25,65,0,1,23,285,0
4,712,127,93,2,1,34,105,0,0,859,36,6,0,449,7,4,15,1,468,0,19,327,16588,100,63,0,0,3953,533,392,0,81,0,0,1792,15,57,8,5,118,0,7,2,3387,139,59,554,89,36,43,0,370,0,0,0,0,0,0,283,4,8,28,427,6708,2,1001,8172,400,29,0,0,458,274,113,12,1693,0,59,1816,0,1730,482,1613,8,217,24,29,11577,0,764,208,6,3,0,161,277,1296,36,4,4,340,33,1,0,0,1240,1845,1463,288,5,169,0,64,119,4370,1332,46,0,0,50,94,0,8,0,2024,0
1,1715,127,60,0,0,9,65,2,0,237,16,3,1,389,4,3,0,0,294,0,10,198,7725,22,35,0,0,2670,262,78,0,44,0,0,73,8,29,0,0,81,0,0,0,2806,78,32,82,1,12,31,0,75,0,0,0,0,0,0,95,0,3,15,173,3137,0,366,5073,384,295,6,0,192,68,0,1,32,0,0,7,0,2497,177,1217,0,114,24,0,1322,0,826,10,2,0,0,12,53,995,3,6,3,12,20,0,0,0,848,18,140,154,27,22,0,27,69,4196,82,41,1,1,94,191,0,4,0,3963,0
3,959,43,163,29,0,37,200,0,0,1949,91,17,7,635,18,18,26,1,8428,0,16,514,28467,86,94,0,1,7812,1898,890,0,248,2,1,584,92,135,8,4,1465,3,36,24,6980,295,233,3256,442,1554,152,20,1711,0,0,0,0,18,13,698,28,80,35,1176,17148,15,3184,18222,20,531,2,1,802,893,173,32,934,0,749,1436,0,3055,1086,3960,8,1287,2,643,2151,1,2877,474,12,3,0,2061,267,1886,52,12,11,34,51,0,0,0,8475,1683,1587,634,47,307,0,185,1041,20581,4789,36,1,0,48,96,0,12,1,413,0
1,955,160,124,12,0,59,268,0,0,1578,110,13,2,577,14,12,31,1,271,0,17,373,20675,126,81,0,0,4869,615,633,0,121,7,0,1853,111,94,8,9,108,0,54,15,4243,252,106,658,92,12,55,2,944,0,0,0,0,0,0,665,1,51,69,722,8884,0,1593,8706,512,458,3,2,1088,487,111,69,836,0,396,1527,0,2827,1746,2449,20,400,34,525,3763,0,8353,153,4,4,0,163,459,1418,66,6,3,12,49,0,0,0,7388,1490,561,399,2,312,0,120,84,8186,708,45,0,0,0,1,0,1,0,20,0
1,1745,132,42,6,2,20,87,0,0,293,21,2,0,281,7,0,10,0,221,0,20,225,8010,18,50,0,0,2793,453,78,0,44,0,0,114,48,47,0,1,111,0,14,0,2813,80,36,137,3,12,54,0,279,0,0,0,0,0,0,165,0,2,15,257,2710,0,269,3457,387,435,0,0,290,85,31,2,277,0,48,248,0,2221,267,558,0,73,24,0,1273,1,799,57,6,4,1,91,103,1026,13,9,6,18,35,1,0,0,6676,135,299,208,1,72,0,46,1255,3981,209,49,0,0,121,728,6,105,2,13324,0
0,516,17,69,0,0,26,91,2,0,627,29,8,0,333,11,5,4,1,270,0,25,226,13825,76,49,0,0,3052,472,75,0,57,0,0,1715,11,50,8,2,59,0,6,0,2351,123,54,427,111,22,97,0,658,0,0,0,0,0,0,206,4,11,12,230,3159,0,512,5011,0,367,0,0,190,94,115,5,1432,0,173,1855,0,2126,460,972,8,62,0,643,5852,0,2269,143,2,5,0,191,1242,490,34,4,0,4,29,0,0,0,5922,1952,948,208,5,26,0,47,133,4656,747,15,0,0,31,105,0,1,10,470,0
1,781,108,101,2,1,27,76,0,0,762,38,7,0,443,16,9,6,1,316,0,16,557,20048,96,65,0,0,4133,961,394,0,317,0,0,1794,12,68,8,2,522,0,40,0,2778,139,214,856,67,14,45,0,863,0,0,0,0,0,0,251,0,7,17,292,8055,1,1660,6732,384,162,0,0,423,127,82,7,1539,0,732,2135,0,2117,1154,1721,6,157,24,493,9818,0,1924,495,6,3,0,668,1347,1887,86,8,3,12,38,1,0,0,1897,2337,1431,231,6,242,0,69,132,4838,1262,47,0,0,48,73,3,2,0,1645,0
1,525,54,54,4,0,19,82,0,0,770,32,5,2,367,11,6,0,0,448,0,18,316,11979,94,66,0,1,3449,458,463,0,24,0,1,82,18,94,8,0,689,0,35,13,2991,93,27,2273,103,17,127,0,508,0,0,0,0,14,13,109,0,5,18,369,8012,2,902,5144,14,479,1,0,215,62,80,18,236,0,15,284,0,2285,713,1301,4,727,0,497,1995,0,1611,72,16,40,0,85,152,784,4,6,3,10,39,0,0,0,6666,137,1373,341,100,275,0,129,929,12773,4419,12,0,0,6,16,0,48,0,2420,0
1,1755,131,63,0,0,11,65,2,0,391,21,5,2,377,3,4,0,0,516,0,14,520,9895,22,51,0,0,2779,546,88,0,155,0,0,89,8,38,0,0,452,0,0,0,2831,98,115,638,68,37,31,0,220,0,0,0,0,0,13,123,0,3,15,208,4788,2,792,5665,394,294,1,0,182,90,3,0,62,0,127,252,0,2028,388,1203,0,1190,24,4,1517,0,841,244,16,0,1,53,510,1652,25,6,4,14,23,0,0,0,1361,57,146,236,721,22,0,36,849,4953,82,43,1,1,56,102,1,0,0,1137,0
3,1616,212,520,11,1,34,186,18,0,1389,47,15,1,485,14,3,38,0,377,0,17,289,15973,90,75,0,0,3661,820,115,0,164,3,8,566,28,69,8,6,168,0,6,39,3508,195,89,213,197,12,109,0,426,0,0,0,0,0,0,554,0,13,133,758,4757,0,605,10805,388,277,2,0,753,415,206,15,332,0,302,432,0,1707,490,4112,6,274,26,59,936,1,1809,133,2,3,0,312,274,1152,9,12,6,62,38,0,0,0,1283,640,693,321,2,108,0,74,85,7593,627,86,0,0,0,1,0,1,0,713,0
0,544,20,64,0,0,29,114,2,0,639,27,6,0,376,11,4,4,1,336,0,20,230,15164,76,54,0,0,3806,524,102,0,58,0,0,1745,10,54,8,2,66,0,6,0,3234,126,53,172,111,22,96,0,671,0,0,0,0,0,0,166,4,9,12,319,3560,0,521,5202,0,371,0,0,192,88,113,5,1433,0,174,1892,0,2122,481,894,6,94,0,635,8896,0,2238,148,2,3,0,210,1248,475,34,2,0,4,33,0,0,0,6058,2000,954,212,5,35,0,51,123,4433,748,26,0,0,0,1,0,4,0,5582,0
2,1598,212,520,7,1,34,191,18,0,1238,46,15,1,469,13,3,28,0,381,0,17,279,15131,88,72,0,0,3517,773,110,0,154,3,8,415,24,66,8,5,172,0,6,39,3467,172,77,201,191,12,109,0,342,0,0,0,0,0,0,470,0,10,129,680,4460,0,544,10660,388,277,2,0,578,378,175,13,160,0,221,270,0,1502,478,4076,6,239,26,59,909,0,1795,112,2,3,1,293,301,1142,9,8,3,52,36,0,0,0,1230,506,693,292,2,95,0,69,64,7447,622,89,0,1,55,205,21,17,0,1832,0
1,447,42,42,8,0,20,69,0,0,607,29,3,2,338,10,5,0,0,676,0,17,300,11318,86,59,0,1,3212,425,421,0,24,0,1,84,18,52,8,0,564,0,35,13,2762,90,29,1942,103,120,132,2,513,0,0,0,0,14,13,130,0,4,16,336,7802,2,896,5989,14,482,1,0,181,78,80,9,231,0,15,274,0,2171,391,1193,2,776,0,497,1872,1,1557,70,12,3,0,151,70,744,6,6,4,12,33,0,0,0,6511,195,1399,267,132,240,0,52,929,12262,4430,13,0,0,88,416,0,55,3,3868,0
0,614,44,76,0,0,29,117,2,0,677,34,8,1,384,10,6,4,1,364,0,21,231,15392,84,58,0,0,3736,524,134,0,62,0,0,1724,16,56,8,2,66,0,6,0,3144,133,54,174,111,22,96,0,691,0,0,0,0,0,0,175,4,13,18,330,3788,0,622,5711,0,369,1,0,208,97,113,5,1439,0,174,1864,0,2129,486,1153,8,108,0,635,5852,0,2270,151,2,3,0,215,1243,504,34,2,0,4,35,0,0,0,6111,1981,952,214,5,44,0,55,123,4870,748,25,0,0,0,1,0,8,12,3085,0
0,1678,111,54,0,1,12,84,2,0,133,10,3,0,407,3,0,0,0,233,0,8,178,7810,12,38,0,0,2978,293,77,0,32,0,0,45,2,33,0,0,77,0,5,0,3326,53,16,158,0,12,37,0,75,0,0,0,0,0,0,45,0,1,8,244,2793,0,178,4716,384,233,0,0,126,45,0,0,43,0,0,24,0,1688,212,784,0,72,24,0,1284,0,650,21,2,0,0,59,1,1011,2,2,0,4,28,0,0,0,789,56,196,158,1,38,0,30,29,3957,115,53,0,0,24,333,0,2,1,2275,0
1,1603,54,34,2,2,24,101,0,0,384,24,4,0,228,7,2,0,0,453,0,20,173,6787,6,58,0,0,2846,349,50,0,12,0,0,66,18,56,0,0,93,0,13,0,3078,82,27,193,74,57,55,336,274,0,0,0,0,0,0,107,0,1,12,212,1929,2,221,4667,0,432,0,0,172,52,0,1,123,0,3,177,0,2370,299,348,0,110,0,0,1359,0,865,42,6,3,0,30,87,325,10,4,5,44,38,1,0,0,6551,64,340,226,1,52,0,52,99,4012,228,23,0,0,0,1,0,2,0,119,0
3,1588,51,49,4,1,13,72,2,0,355,26,5,1,352,5,5,2,0,919,0,9,155,7345,11,51,0,0,2669,327,63,0,25,0,0,75,12,45,0,1,38,0,5,0,2830,92,48,97,80,43,38,0,108,0,0,0,0,0,0,138,0,4,21,186,2936,2,496,5763,0,239,7,0,218,67,2,7,59,0,2,71,0,1893,256,1098,2,177,0,0,1309,0,823,41,2,1,0,39,69,342,7,8,8,46,30,0,0,0,660,44,196,190,1,47,0,47,54,4138,179,11,0,0,69,137,0,0,0,650,0
1,1636,210,517,3,1,35,198,18,0,1372,44,16,1,475,13,3,26,0,390,0,17,392,16042,88,83,0,0,3841,911,105,0,226,3,8,324,20,78,8,5,179,0,6,39,3715,200,133,201,190,14,102,0,417,0,0,0,0,0,0,414,0,11,127,640,4917,0,764,10857,388,279,2,0,460,333,175,11,166,0,355,378,0,1464,580,4136,6,204,26,59,888,0,1786,223,2,3,0,344,368,1365,23,6,0,44,43,0,0,0,1430,555,677,303,2,90,0,80,55,7627,615,96,0,1,37,78,1,1,0,7620,0
4,752,96,67,13,0,23,93,1,0,2207,33,48,0,437,34,5,10,0,2269,2,15,349,15341,88,58,0,1,3674,990,459,0,57,0,1,948,21,63,8,2,778,1,36,13,3039,121,47,1611,89,36,131,7,634,0,0,1,0,28,0,8715,6,3,15,558,8706,2,8738,8058,386,472,2,0,342,831,142,10,348,0,73,911,0,11222,1073,1867,38,135,24,495,2196,0,1737,332,2,227,0,640,3462,1084,11,12,19,60,43,0,0,0,7112,1375,1383,291,2,261,0,72,94,12447,4482,272,0,0,93,426,0,19,2,4105,0
1,667,108,100,4,1,27,75,0,0,649,36,7,0,430,15,9,4,1,345,0,16,234,16130,98,66,0,0,3455,312,394,0,52,0,0,1774,10,70,8,2,212,0,40,0,2660,127,39,526,21,29,44,0,229,0,0,0,0,0,0,184,0,7,16,278,6394,0,941,6197,384,162,0,0,349,128,80,19,1460,0,38,1706,0,1867,415,1676,8,153,24,493,9509,0,1928,62,6,3,0,109,106,1032,36,6,3,12,39,1,0,0,1060,1814,1429,238,6,242,0,72,123,4175,1258,51,0,0,22,192,0,4,2,255,0
4,739,42,87,13,0,26,116,3,0,2101,48,52,1,364,33,10,14,1,2374,2,23,361,18246,84,72,0,0,3497,985,170,0,89,0,0,2374,27,77,8,4,207,1,6,0,2695,180,88,577,187,46,96,7,818,0,0,1,0,14,0,6247,10,12,25,405,5376,2,6352,7620,2,372,3,0,426,661,144,14,1581,0,248,2381,0,8784,1128,1683,42,186,0,637,14578,0,2525,361,2,153,0,636,3621,556,42,12,19,62,43,0,0,0,6626,2872,946,334,5,50,0,89,184,5071,795,165,0,0,93,426,0,19,2,4105,0
5,809,109,102,16,1,29,91,1,0,2549,47,50,0,434,38,7,16,1,2411,2,18,379,20496,94,81,0,0,3600,993,459,0,80,0,0,2689,22,85,8,5,634,2,41,0,2735,173,74,1002,97,41,45,10,368,0,0,1,0,14,0,10295,6,7,26,436,8769,2,10305,8628,386,163,2,0,574,1019,142,4061,1588,0,96,2364,0,12768,1167,2175,42,226,24,495,10851,0,2149,372,6,264,0,587,4152,1086,43,16,22,70,49,1,0,0,1754,3031,1430,374,5,261,0,95,181,4524,1322,317,0,0,0,108,0,6,0,369,0
2,1785,113,116,24,1,15,92,2,1,1127,21,6,0,401,5,6,8,0,2597,0,11,253,12414,25,48,0,0,3185,606,107,1,89,0,0,263,12,54,0,1,122,0,5,13,3025,123,45,532,153,436,47,10,256,0,0,0,0,0,0,252,24,1,11,386,7004,188,1921,8847,386,232,1,0,310,370,31,3,353,0,64,318,0,2099,4631,3007,0,250,24,80,1317,0,1439,62,2,0,0,274,59,1151,64,10,7,26,31,0,0,0,989,251,247,250,1,99,0,62,102,4149,159,93,0,0,19,77,0,13,1,1772,0
2,853,162,128,8,1,42,158,2,0,1077,62,8,1,521,8,12,19,1,687,0,23,326,16626,112,83,0,0,4337,615,436,0,86,0,0,1234,33,77,8,4,133,0,9,1,4103,194,69,608,10,24,52,0,721,0,0,0,0,0,0,391,0,13,30,590,7822,0,1338,7332,400,463,7,1,584,220,111,23,552,0,121,1189,0,2023,1262,2296,12,220,24,33,3297,0,5997,115,8,3,0,95,183,1315,61,10,6,22,42,1,0,0,7296,1089,512,289,5,201,0,83,148,6161,616,52,1,1,0,0,0,17,0,6,0
1,1870,176,59,4,2,21,111,0,0,264,25,3,0,346,6,2,2,0,211,0,21,242,8844,26,60,0,0,3207,540,109,0,51,0,0,87,50,55,0,0,108,0,14,1,3533,80,29,149,1,10,60,0,276,0,0,0,0,0,0,119,0,4,19,203,3131,0,308,4265,403,408,0,0,229,53,0,2,128,0,0,198,0,2128,275,677,0,54,24,0,1243,0,814,47,8,3,0,75,245,1236,9,6,3,12,41,1,0,0,6752,132,329,191,1,79,0,53,1237,4111,221,44,1,0,0,0,0,4,0,0,0
1,1690,108,75,4,1,11,82,2,0,249,10,3,0,394,4,0,2,0,228,0,9,189,7984,12,38,0,0,2765,259,70,0,37,0,0,211,5,32,0,0,71,0,5,0,3027,65,26,162,3,12,31,0,97,0,0,0,0,0,0,81,0,4,14,236,2672,0,217,4876,384,229,0,0,220,61,0,2,44,0,1,127,0,1801,186,970,0,86,24,0,1284,0,676,30,2,0,0,14,56,1043,15,6,3,14,27,0,0,0,793,141,204,160,1,36,0,30,47,4020,117,47,1,0,0,1,0,1,18,9057,0
